,Date,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,state
898,2018-06-01,53003,Asotin,269000.0,-0.0561,0.1255,111,-0.0431,-0.0672,53.0,0.0,-0.2205882352941176,36,0.125,0.125,0,,,24,1.0,0.2,2,0.0,1.0,123.70391705069125,-0.0228,0.0907,2400.0,0.0033,0.104,303665.512,-0.0126,0.147,113,-0.0259,-0.0583,0.018018018018018,,0.0096,0,wa
899,2018-06-01,53005,Benton,339900.0,0.0001,-0.0217,577,-0.2276,0.2277,35.0,-0.0140845070422535,0.0144927536231884,340,-0.0556,0.0759,12,-0.25,0.0,168,0.1351,0.4483,2,-0.3333,1.0,154.1795665634675,0.0022,0.0713,2216.0,0.0043,-0.0673,362162.0686046512,0.0043,-0.0303,579,-0.228,0.2293,0.0034662045060658,-0.0005,0.0013,1,wa
900,2018-06-01,53007,Chelan,529000.0,0.0931,0.1564,394,0.1832,0.1354,46.0,-0.0707070707070707,0.0109890109890109,184,0.15,0.4375,12,2.0,2.0,88,0.8333,0.2941,45,0.2162,4.625,238.88888888888889,0.0437,0.1145,2028.0,0.0429,0.0302,621908.2741116751,0.0477,0.1027,439,0.1865,0.2366,0.1142131979695431,0.0031,0.0912,0,wa
901,2018-06-01,53009,Clallam,415000.0,0.0389,0.2502,246,0.1081,-0.5214,47.0,0.1604938271604938,-0.1454545454545455,100,-0.3056,-0.359,8,1.0,1.0,52,0.0833,-0.2778,214,-0.0047,0.0,202.34986945169712,-0.0025,0.1081,2014.0,0.0136,0.0863,496494.7413127413,0.051,0.183,460,0.0526,-0.1051,0.8699186991869918,-0.0985,,0,wa
902,2018-06-01,53011,Clark,454900.0,-0.0039,0.0283,1538,0.1529,0.2484,36.0,0.1999999999999999,0.0746268656716417,956,-0.0981,0.0814,92,0.0,0.2778,644,0.2105,0.4,76,0.1515,0.2881,195.2695269526953,0.0007,0.0522,2382.0,-0.0017,-0.0218,536139.7895392278,-0.0116,0.0388,1614,0.1529,0.2502,0.0494148244473342,-0.0001,0.0015,1,wa
903,2018-06-01,53013,Columbia,159000.0,-0.0592,-0.0056,25,0.0417,-0.3902,142.0,-0.2810126582278481,-0.4021052631578947,8,1.0,1.0,0,,,4,,0.0,0,0.0,0.0,102.6009582477755,0.0,0.067,1632.0,-0.0094,-0.0933,213799.61538461535,-0.0412,0.0862,25,0.0417,-0.3902,,,,1,wa
904,2018-06-01,53015,Cowlitz,310000.0,0.0164,0.0352,381,0.2251,0.2872,39.0,0.0985915492957747,-0.0823529411764706,228,0.0556,0.2955,44,0.1,4.5,144,0.5,0.7143,106,0.0192,8.6364,160.17628205128204,-0.0085,0.1085,1948.0,-0.0304,-0.0488,413510.3865740741,-0.0442,-0.1225,487,0.1735,0.5863,0.2782152230971129,-0.0562,0.2411,1,wa
905,2018-06-01,53017,Douglas,369900.0,0.0587,0.1652,127,0.0496,0.4941,39.0,0.625,0.0833333333333332,56,-0.3636,0.0769,12,-0.25,,36,0.5,0.5,42,0.0,41.0,189.22539312754805,-0.0054,0.1576,2035.0,0.0231,-0.0197,427062.549132948,0.0544,0.0529,169,0.0368,0.9651,0.3307086614173228,-0.0164,0.3189,1,wa
906,2018-06-01,53019,Ferry,159000.0,-0.0182,-0.2046,65,-0.0299,-0.3367,98.0,-0.2659176029962546,-0.4166666666666666,12,-0.5,0.0,0,,,8,1.0,1.0,19,0.2667,18.0,102.543720190779,0.0373,-0.2219,1792.0,0.0323,-0.0271,253308.0428571429,-0.0015,-0.1467,84,0.0244,-0.1515,0.2923076923076923,0.0684,0.2821,1,wa
907,2018-06-01,53021,Franklin,306521.0,0.0326,-0.029,177,-0.2594,0.1959,42.0,-0.0232558139534884,0.0632911392405062,108,0.35,0.2857,16,1.0,3.0,40,0.0,0.4286,1,0.0,0.0,153.18627450980392,0.0107,0.0673,2202.0,0.0209,-0.0077,352365.53731343284,0.0072,0.0262,178,-0.2583,0.2027,0.0056497175141242,0.0015,,0,wa
908,2018-06-01,53023,Garfield,200000.0,0.3841,0.3333,14,0.2727,-0.3636,66.0,-0.649867374005305,0.1,4,,0.0,0,,,0,-1.0,,0,0.0,0.0,79.11458333333333,-0.0152,0.152,2100.0,0.129,0.0802,201493.75,0.0875,0.2522,14,0.2727,-0.3636,,,,1,wa
909,2018-06-01,53025,Grant,259000.0,0.0454,0.0382,236,0.0876,-0.2159,54.0,0.1999999999999999,-0.0769230769230768,100,-0.0741,-0.0385,28,0.75,6.0,68,0.0625,0.2143,116,-0.1278,115.0,142.64264264264264,0.048,0.0992,1824.0,-0.0022,-0.0125,310483.16730038024,-0.0046,0.0301,352,0.0057,0.1656,0.4915254237288136,-0.1214,0.4882,0,wa
910,2018-06-01,53027,Grays Harbor,221900.0,-0.0083,0.121,368,0.1464,-0.0491,53.0,-0.1092436974789915,-0.1166666666666667,156,0.0541,0.2188,32,0.3333,,120,0.25,0.3043,160,0.0596,0.0,148.67424242424244,-0.0119,0.0698,1512.0,0.0182,0.024,259001.5183374083,0.0275,0.1247,528,0.1186,0.3643,0.4347826086956521,-0.0356,,0,wa
911,2018-06-01,53029,Island,449000.0,0.0216,0.0515,287,0.1526,-0.2467,37.0,-0.0263157894736841,0.0136986301369863,184,0.0222,-0.0213,40,0.25,9.0,128,-0.0303,0.0,171,0.1477,0.0,234.47015834348355,0.0165,0.0941,2039.0,0.021,-0.0232,657116.5459610028,0.0058,0.0366,458,0.1508,0.2021,0.5958188153310104,-0.0026,,0,wa
912,2018-06-01,53031,Jefferson,469900.0,0.0171,0.0465,170,0.1565,-0.1943,49.0,-0.1764705882352941,-0.0841121495327102,68,-0.15,-0.2917,12,0.0,2.0,60,0.1538,0.875,68,-0.0286,0.0,248.86621315192744,0.0233,0.0309,1962.0,0.0492,0.1016,575241.5824175824,0.0314,0.1283,238,0.0968,0.128,0.4,-0.0762,,0,wa
913,2018-06-01,53033,King,739950.0,-0.0034,0.0962,3336,0.2574,0.3349,22.0,0.2571428571428571,0.8333333333333333,3948,0.192,0.1778,1304,0.0316,14.5238,1524,0.4007,1.3962,3352,0.0279,0.0,368.3094859565448,-0.0009,0.1425,2190.0,-0.009,-0.0157,1127356.4173850575,-0.0142,0.0663,6688,0.1309,1.6763,1.0047961630695443,-0.2244,,1,wa
914,2018-06-01,53035,Kitsap,435000.0,-0.0333,0.0483,487,0.1195,-0.2391,31.0,0.3777777777777777,0.0163934426229508,400,-0.2126,-0.0741,204,0.5455,11.75,252,0.3696,0.125,526,0.0626,0.0,203.37301587301587,-0.0112,0.0739,2164.0,-0.0159,-0.0268,587481.1753246753,-0.0403,0.0262,1013,0.0892,0.5828,1.080082135523614,-0.0578,,0,wa
915,2018-06-01,53037,Kittitas,429000.0,-0.0359,-0.0348,184,0.3835,0.0455,35.0,0.1475409836065573,-0.1764705882352941,88,-0.12,0.1579,12,2.0,,64,0.7778,1.2857,76,-0.0732,0.0,230.43686989918388,0.0121,0.0946,2046.0,-0.0379,-0.0137,604337.5279187817,0.0405,0.0459,260,0.2093,0.4773,0.4130434782608695,-0.2035,,0,wa
916,2018-06-01,53039,Klickitat,488000.0,-0.0139,0.176,85,0.2143,0.0119,75.0,0.1194029850746267,0.6853932584269662,24,0.0,-0.25,0,,,24,1.0,1.0,4,3.0,0.0,195.9821428571429,0.0286,0.078,2263.0,-0.0152,0.162,559101.4125,-0.0356,0.118,89,0.2535,0.0114,0.0470588235294117,0.0328,-0.0006,1,wa
917,2018-06-01,53041,Lewis,289900.0,-0.0156,0.1371,234,0.2251,-0.1301,43.0,0.0749999999999999,0.0749999999999999,136,0.0625,0.1333,24,0.5,,84,0.2353,0.3125,100,0.0417,0.0,157.7004219409283,0.0,0.0777,1910.0,-0.006,0.0718,348371.56653992395,-0.0148,0.0566,334,0.1638,0.2416,0.4273504273504273,-0.0753,0.4274,0,wa
918,2018-06-01,53043,Lincoln,250000.0,0.0004,0.3004,60,0.1765,-0.0323,47.0,0.4461538461538461,-0.3188405797101449,24,0.0,0.2,4,0.0,0.0,8,-0.3333,1.0,32,0.0,0.3333,114.03678606001937,-0.0636,0.4242,2131.0,-0.0455,0.0498,298968.8656716418,-0.028,0.3346,92,0.1084,0.0698,0.5333333333333333,-0.0941,0.1462,1,wa
919,2018-06-01,53045,Mason,295000.0,0.0002,0.1814,244,0.2323,-0.2492,38.0,0.1176470588235294,-0.0617283950617284,164,0.1714,0.1081,40,1.5,,84,0.2353,-0.0455,143,0.0672,0.0,180.65268065268063,-0.0204,0.1286,1680.0,0.0435,0.1104,362339.6666666667,-0.0111,0.0994,387,0.1657,0.1908,0.5860655737704918,-0.0907,,0,wa
920,2018-06-01,53047,Okanogan,299900.0,-0.0215,0.0166,234,0.0833,-0.1069,63.0,-0.0454545454545454,-0.0802919708029197,72,0.0,0.125,0,-1.0,,48,0.7143,0.7143,28,0.037,0.0,186.89400164338537,-0.0023,0.0242,1600.0,-0.0123,-0.0037,403758.1666666667,-0.0173,0.0397,262,0.0782,0.0,0.1196581196581196,-0.0053,,0,wa
921,2018-06-01,53049,Pacific,254263.0,0.0027,0.1508,210,0.117,0.0096,76.0,-0.0256410256410256,0.0704225352112675,56,-0.2632,0.0769,8,1.0,,36,0.5,0.125,30,0.3636,29.0,163.45029239766083,-0.0229,0.1358,1547.0,-0.0096,0.0154,310601.8878504673,-0.0154,0.1051,240,0.1429,0.1483,0.1428571428571428,0.0258,0.138,0,wa
922,2018-06-01,53051,Pend Oreille,347000.0,0.0761,0.2426,135,0.125,-0.069,53.0,0.394736842105263,0.2183908045977012,36,-0.25,-0.4375,4,,,52,1.1667,3.3333,38,0.1515,0.4074,169.41747572815535,0.033,0.0143,2040.0,-0.0039,0.1836,393608.515625,0.0276,0.1412,173,0.1307,0.0058,0.2814814814814815,0.0065,0.0953,1,wa
923,2018-06-01,53053,Pierce,415000.0,-0.0059,0.0995,1667,0.1924,0.0091,30.0,0.1764705882352941,0.25,1432,0.017,-0.0028,644,0.1583,7.05,876,0.4797,0.4221,1694,0.0515,1693.0,195.71046770601336,-0.0024,0.0927,2238.0,-0.0067,0.0198,506468.0289435601,-0.0202,0.0509,3361,0.117,1.0333,1.0161967606478703,-0.1362,1.0156,1,wa
924,2018-06-01,53055,San Juan,795000.0,-0.005,-0.075,223,0.067,-0.063,87.0,-0.0890052356020942,-0.2658227848101265,40,-0.2308,0.25,0,,,52,1.1667,1.6,26,-0.037,0.0,399.1389913899139,0.0125,-0.0497,2052.0,-0.0048,-0.0675,1219682.304526749,-0.0592,-0.1546,249,0.0551,0.0462,0.116591928251121,-0.0126,,0,wa
925,2018-06-01,53057,Skagit,474950.0,0.027,0.1376,378,0.0678,-0.0053,44.0,0.1139240506329113,0.1,180,-0.1964,-0.1509,76,0.9,18.0,152,0.0857,0.7273,186,-0.0971,0.0,227.61194029850745,0.0271,0.0983,2114.0,-0.0021,0.0267,662835.6602972399,0.0182,0.0925,564,0.0071,0.4842,0.492063492063492,-0.0899,,0,wa
926,2018-06-01,53059,Skamania,469900.0,-0.0391,0.2804,32,0.1852,1.2857,60.0,-0.2899408284023669,0.1320754716981131,8,-0.3333,,0,,,4,0.0,,2,0.0,1.0,243.205574912892,-0.0496,0.0705,2245.0,-0.0051,0.4692,696543.71875,-0.1024,0.164,34,0.1724,1.2667,0.0625,-0.0116,-0.0089,1,wa
927,2018-06-01,53061,Snohomish,529900.0,0.0142,0.1458,1164,0.2948,0.0458,22.0,0.2571428571428571,0.4666666666666665,1344,0.2086,0.0467,580,-0.0068,15.1111,504,0.26,0.2475,1386,0.0132,1385.0,260.77097505668934,-0.0049,0.1331,2060.0,0.0103,0.0054,623482.1722454672,0.0035,0.1697,2550,0.1248,1.289,1.190721649484536,-0.331,1.1898,1,wa
928,2018-06-01,53063,Spokane,329000.0,-0.0029,0.1248,1184,0.144,-0.2211,33.0,0.0153846153846153,0.1,928,-0.0413,-0.1245,432,0.2,7.3077,636,0.1778,0.1778,1759,0.0371,-0.113,137.54358775668345,0.0213,0.1667,2496.0,-0.0103,-0.0008,418299.7384276267,-0.001,0.1568,2943,0.0776,-0.1599,1.485641891891892,-0.153,0.181,0,wa
929,2018-06-01,53065,Stevens,259900.0,-0.0002,0.0123,339,0.0399,-0.1525,57.0,0.0555555555555555,-0.1678832116788321,120,-0.0625,0.2,4,-0.5,0.0,76,0.1176,-0.05,111,0.1684,1.1765,138.3101851851852,0.0201,0.0849,2000.0,-0.0474,-0.083,346715.85507246375,0.0232,0.0048,450,0.0689,-0.0022,0.3274336283185841,0.036,0.1999,0,wa
930,2018-06-01,53067,Thurston,379000.0,-0.0193,0.1246,575,0.1783,-0.065,35.0,0.1864406779661016,0.25,448,-0.0588,0.009,140,-0.0789,6.0,232,0.1154,0.0741,557,0.0529,556.0,175.01715854495538,-0.0027,0.0709,2215.0,0.0068,0.0438,437195.5582329317,0.0033,0.0949,1132,0.1131,0.8377,0.9686956521739132,-0.1153,0.9671,1,wa
931,2018-06-01,53069,Wahkiakum,325000.0,-0.0152,0.1818,38,0.1176,-0.0256,71.0,-0.2324324324324324,0.5106382978723405,8,0.0,0.0,0,,,4,0.0,-0.5,3,0.5,0.0,168.95249453388988,0.0612,0.1876,2001.0,-0.1518,0.0444,371735.1351351352,0.0131,0.1312,41,0.1389,0.0513,0.0789473684210526,0.0201,0.0789,1,wa
932,2018-06-01,53071,Walla Walla,345950.0,0.0028,0.1807,144,0.007,-0.1325,50.0,-0.0654205607476635,0.098901098901099,76,0.2667,0.0556,4,0.0,,48,0.7143,0.5,2,1.0,0.0,160.87516087516087,0.0096,0.1047,2250.0,-0.0053,0.0534,421885.5575757576,0.0211,0.1867,146,0.0139,-0.1205,0.0138888888888888,0.0069,,0,wa
933,2018-06-01,53073,Whatcom,449000.0,0.0091,0.1253,596,0.1119,-0.1653,39.0,-0.048780487804878,-0.025,352,-0.0222,0.0,76,0.0,5.3333,268,0.34,0.3958,247,-0.0276,0.0,236.27694859038144,-0.0029,0.1165,1960.0,0.0093,0.0145,538307.5831024931,0.0155,0.0254,843,0.0671,0.1807,0.4144295302013422,-0.0595,,0,wa
934,2018-06-01,53075,Whitman,259900.0,0.0035,0.0396,132,-0.1429,-0.1429,50.0,0.0638297872340425,-0.0384615384615384,52,0.0,-0.0714,0,-1.0,,40,0.25,-0.0909,6,0.2,-0.6,128.64583333333334,-0.0144,0.0273,1973.0,-0.0352,-0.0242,289452.5606936416,0.0264,0.0993,138,-0.1321,-0.1834,0.0454545454545454,0.013,-0.0519,0,wa
935,2018-06-01,53077,Yakima,285000.0,-0.0169,0.1562,367,0.0762,0.0309,45.0,0.0344827586206897,0.0714285714285714,180,-0.1509,0.0714,4,-0.5,,96,0.2,0.1429,255,0.1039,-0.0377,143.8053097345133,-0.0013,0.1748,1963.0,0.0116,-0.0086,364806.1808510638,0.0108,0.2492,622,0.0874,0.0016,0.6948228882833788,0.0174,-0.0496,0,wa
936,2018-07-01,53001,Adams,164000.0,-0.0838,0.0314,49,0.225,0.1667,51.0,0.0851063829787233,-0.2816901408450704,16,-0.2,0.0,0,-1.0,,16,1.0,1.0,19,-0.2692,8.5,107.75658512951556,-0.0005,0.023,1757.5,-0.0343,-0.0676,201939.2389498172,-0.0144,0.0527,68,0.0303,0.5455,0.3877551020408163,-0.2622,0.3401,0,wa
937,2018-07-01,53003,Asotin,269000.0,0.0,0.1255,109,-0.018,-0.0763,50.5,-0.0471698113207547,-0.2348484848484848,32,-0.1111,0.0,0,,,28,0.1667,1.3333,2,0.0,1.0,123.70391705069125,0.0,0.0804,2400.0,0.0,0.1019,352987.8312968516,0.1624,0.3368,111,-0.0177,-0.0672,0.018348623853211,0.0003,0.0099,0,wa
938,2018-07-01,53005,Benton,338400.0,-0.0044,-0.0018,824,0.4281,0.5316,37.0,0.0571428571428571,0.0882352941176469,344,0.0118,-0.0753,24,1.0,1.0,196,0.1667,0.3243,1,-0.5,-0.75,156.2243280933063,0.0133,0.0867,2198.5,-0.0079,-0.0657,361590.7721359283,-0.0016,-0.0086,825,0.4249,0.5221,0.0012135922330097,-0.0023,-0.0062,1,wa
939,2018-07-01,53007,Chelan,499000.0,-0.0567,0.064,465,0.1802,0.3286,50.5,0.0978260869565217,-0.1854838709677418,152,-0.1739,0.3103,4,-0.6667,0.0,124,0.4091,0.4762,47,0.0444,5.7143,231.547192353644,-0.0307,0.0803,2013.0,-0.0074,0.0025,591194.2135601265,-0.0494,0.0316,512,0.1663,0.4342,0.1010752688172043,-0.0131,0.0811,1,wa
940,2018-07-01,53009,Clallam,399000.0,-0.0386,0.2277,297,0.2073,-0.4417,51.5,0.0957446808510638,-0.0636363636363636,168,0.68,0.0769,4,-0.5,0.0,84,0.6154,-0.087,186,-0.1308,185.0,200.31473632786717,-0.0101,0.1328,2028.0,0.007,0.0927,478487.8352926991,-0.0363,0.1764,483,0.05,-0.0938,0.6262626262626263,-0.2437,0.6244,0,wa
941,2018-07-01,53011,Clark,450000.0,-0.0108,0.0274,1758,0.143,0.2657,37.5,0.0416666666666667,0.0135135135135135,984,0.0293,0.0603,72,-0.2174,0.125,840,0.3043,0.6406,73,-0.0395,0.3036,196.3102503178408,0.0053,0.0613,2360.0,-0.0092,-0.0276,535898.7841194646,-0.0004,0.0518,1831,0.1344,0.2671,0.0415244596131968,-0.0079,0.0012,1,wa
942,2018-07-01,53013,Columbia,154900.0,-0.0258,-0.0313,25,0.0,-0.359,112.5,-0.2077464788732393,-0.4318181818181817,4,-0.5,-0.5,0,,,4,0.0,-0.5,0,0.0,0.0,113.04700162074556,0.1018,0.173,1610.0,-0.0135,-0.0965,215460.92592592596,0.0078,0.1102,25,0.0,-0.359,,,,0,wa
943,2018-07-01,53015,Cowlitz,300000.0,-0.0323,-0.0769,409,0.0735,0.2101,39.0,0.0,-0.025,236,0.0351,0.1569,36,-0.1818,2.0,164,0.1389,0.9524,95,-0.1038,7.6364,158.02495457642516,-0.0134,0.0655,1904.5,-0.0223,-0.1125,401576.46222222224,-0.0289,-0.1675,504,0.0349,0.4441,0.2322738386308068,-0.0459,0.1997,1,wa
944,2018-07-01,53017,Douglas,372900.0,0.0081,0.1477,156,0.2283,0.7143,41.0,0.0512820512820513,0.1081081081081081,68,0.2143,0.0,4,-0.6667,0.0,48,0.3333,0.7143,48,0.1429,23.0,193.23964533944329,0.0212,0.1271,2013.0,-0.0108,0.0025,452404.68439171126,0.0593,0.1663,204,0.2071,1.1935,0.3076923076923077,-0.023,0.2857,1,wa
945,2018-07-01,53019,Ferry,172000.0,0.0818,-0.3117,68,0.0462,-0.2444,94.0,-0.0408163265306122,-0.3605442176870748,16,0.3333,1.0,0,,,8,0.0,-0.3333,15,-0.2105,14.0,109.4559585492228,0.0674,-0.1714,1560.0,-0.1295,-0.1875,273385.52621283254,0.0793,-0.1254,83,-0.0119,-0.0879,0.2205882352941176,-0.0717,0.2095,1,wa
946,2018-07-01,53021,Franklin,297450.0,-0.0296,0.0257,245,0.3842,0.3536,36.5,-0.1309523809523809,0.0428571428571429,108,0.0,0.0,8,-0.5,0.0,32,-0.2,-0.3846,1,0.0,-0.5,155.58198533803153,0.0156,0.1008,2092.0,-0.05,-0.0491,337253.3643773751,-0.0429,0.043,246,0.382,0.3443,0.0040816326530612,-0.0016,-0.007,1,wa
947,2018-07-01,53023,Garfield,189500.0,-0.0525,0.2633,17,0.2143,-0.2273,55.5,-0.159090909090909,-0.39010989010989,4,0.0,0.0,0,,,4,,0.0,0,0.0,0.0,79.11458333333333,0.0,0.152,2100.0,0.0,0.0938,198881.2091503268,-0.013,0.1924,17,0.2143,-0.2273,,,,0,wa
948,2018-07-01,53025,Grant,258400.0,-0.0023,0.0547,270,0.1441,-0.1988,55.5,0.0277777777777776,-0.1838235294117647,112,0.12,0.12,12,-0.5714,2.0,60,-0.1176,-0.25,129,0.1121,128.0,144.32529043789097,0.0118,0.1043,1790.0,-0.0186,-0.0186,317219.6590383726,0.0217,0.0749,399,0.1335,0.1805,0.4777777777777778,-0.0137,0.4748,0,wa
949,2018-07-01,53027,Grays Harbor,223999.5,0.0095,0.1206,401,0.0897,-0.052,55.0,0.0377358490566037,-0.0517241379310344,156,0.0,-0.093,20,-0.375,4.0,160,0.3333,0.7391,152,-0.05,29.4,150.92432789315788,0.0151,0.0803,1499.0,-0.0086,0.0345,264432.79102857434,0.021,0.141,553,0.0473,0.2921,0.3790523690773067,-0.0557,0.3672,0,wa
950,2018-07-01,53029,Island,454500.0,0.0122,0.0353,327,0.1394,-0.2214,45.0,0.2162162162162162,0.0227272727272727,164,-0.1087,-0.1087,32,-0.2,7.0,144,0.125,-0.0526,159,-0.0702,10.3571,235.66155593412836,0.0051,0.0978,2058.0,0.0093,0.0029,654328.2760568128,-0.0042,0.0567,486,0.0611,0.1198,0.4862385321100917,-0.1096,0.4529,0,wa
951,2018-07-01,53031,Jefferson,449250.0,-0.0439,0.0057,180,0.0588,-0.305,61.5,0.2551020408163265,0.0603448275862068,64,-0.0588,-0.1579,8,-0.3333,,52,-0.1333,0.0,61,-0.1029,7.7143,241.59021406727828,-0.0292,0.0203,1994.0,0.0163,0.0861,593133.7862572738,0.0311,0.1424,241,0.0126,-0.094,0.3388888888888889,-0.0611,0.3119,0,wa
952,2018-07-01,53033,King,709500.0,-0.0412,0.0621,4151,0.2443,0.504,29.0,0.3181818181818181,0.7058823529411764,3404,-0.1378,0.1286,1036,-0.2055,12.6316,2144,0.4068,1.8817,3001,-0.1047,3000.0,362.6581588132635,-0.0153,0.1199,2140.0,-0.0228,-0.0531,1062790.8590105604,-0.0573,0.0003,7152,0.0694,1.5904,0.7229583232955914,-0.2818,0.7226,1,wa
953,2018-07-01,53035,Kitsap,437500.0,0.0057,0.0965,571,0.1725,-0.1578,31.5,0.0161290322580645,-0.0999999999999999,424,0.06,-0.094,124,-0.3922,1.8182,300,0.1905,0.25,509,-0.0323,9.6042,207.0549101380201,0.0181,0.0927,2191.0,0.0125,0.0181,585278.6727516586,-0.0037,0.058,1080,0.0661,0.4876,0.8914185639229422,-0.1887,0.8206,0,wa
954,2018-07-01,53037,Kittitas,414950.0,-0.0328,-0.0779,196,0.0652,0.0155,47.5,0.3571428571428572,-0.05,64,-0.2727,-0.2727,8,-0.3333,,80,0.25,0.8182,84,0.1053,4.6,229.64669738863287,-0.0034,0.0196,1908.0,-0.0674,-0.0845,595732.5264891085,-0.0142,0.029,280,0.0769,0.3462,0.4285714285714285,0.0155,0.3509,0,wa
955,2018-07-01,53039,Klickitat,452450.0,-0.0728,0.1038,89,0.0471,0.0,74.5,-0.0066666666666667,0.2844827586206897,24,0.0,-0.3333,0,,,24,0.0,0.5,4,0.0,-0.2,193.98238174693785,-0.0102,0.1047,2352.0,0.0393,0.2031,568578.1521739131,0.0169,0.0732,93,0.0449,-0.0106,0.0449438202247191,-0.0021,-0.0112,1,wa
956,2018-07-01,53041,Lewis,299500.0,0.0331,0.2004,252,0.0769,-0.1656,47.5,0.1046511627906976,-0.05,124,-0.0882,-0.0313,24,0.0,,108,0.2857,0.08,100,0.0,99.0,156.016819894287,-0.0107,0.0761,1967.5,0.0301,0.1204,362249.4530550514,0.0398,0.1163,352,0.0539,0.1617,0.3968253968253968,-0.0305,0.3935,0,wa
957,2018-07-01,53043,Lincoln,264950.0,0.0598,0.3587,67,0.1167,0.0,65.0,0.3829787234042554,-0.1333333333333333,20,-0.1667,0.0,0,-1.0,,36,3.5,0.8,35,0.0938,0.25,114.03678606001937,0.0,0.377,1940.0,-0.0896,-0.0026,286808.65603603603,-0.0407,0.202,102,0.1087,0.0737,0.5223880597014925,-0.0109,0.1045,1,wa
958,2018-07-01,53045,Mason,294950.0,-0.0002,0.113,280,0.1475,-0.1977,41.0,0.0789473684210526,-0.0888888888888889,164,0.0,-0.0465,36,-0.1,,116,0.381,0.1154,146,0.021,4.0345,176.66916416916416,-0.0221,0.0959,1722.0,0.025,0.0762,371469.5047148324,0.0252,0.1009,426,0.1008,0.127,0.5214285714285715,-0.0646,0.4383,0,wa
959,2018-07-01,53047,Okanogan,299450.0,-0.0015,0.0507,257,0.0983,-0.0586,76.5,0.2142857142857142,0.0625,64,-0.1111,0.3333,0,,,64,0.3333,1.0,43,0.5357,3.3,178.8804542695408,-0.0429,-0.0036,1676.0,0.0475,0.0744,407028.8952482309,0.0081,0.0951,300,0.145,0.0601,0.1673151750972762,0.0477,0.1307,0,wa
960,2018-07-01,53049,Pacific,252000.0,-0.0089,0.1205,233,0.1095,0.0356,74.5,-0.0197368421052631,0.0205479452054795,60,0.0714,0.1538,8,0.0,,60,0.6667,0.875,35,0.1667,0.0,167.88681694457787,0.0271,0.1365,1522.0,-0.0162,-0.0318,310047.9010487805,-0.0018,0.055,268,0.1167,0.1911,0.1502145922746781,0.0074,0.1502,0,wa
961,2018-07-01,53051,Pend Oreille,349450.0,0.0071,0.2348,156,0.1556,-0.1285,64.5,0.2169811320754717,0.1727272727272726,48,0.3333,0.0,4,0.0,,40,-0.2308,0.25,34,-0.1053,0.0968,171.79023508137433,0.014,0.0295,1999.0,-0.0201,0.1442,430967.4061059051,0.0949,0.2425,190,0.0983,-0.0952,0.2179487179487179,-0.0635,0.0448,0,wa
962,2018-07-01,53053,Pierce,400000.0,-0.0361,0.0811,1962,0.177,0.024,32.0,0.0666666666666666,0.1428571428571428,1408,-0.0168,0.0292,524,-0.1863,6.7059,1092,0.2466,0.4521,1572,-0.072,1571.0,196.81430446194224,0.0056,0.0934,2200.5,-0.0168,0.0131,498696.815887446,-0.0153,0.0414,3534,0.0515,0.8435,0.8012232415902141,-0.215,0.8007,0,wa
963,2018-07-01,53055,San Juan,795000.0,0.0,-0.005,224,0.0045,-0.0968,92.5,0.0632183908045977,-0.0749999999999999,40,0.0,0.0,4,,,40,-0.2308,0.4286,31,0.1923,0.0,398.8410877865282,-0.0007,-0.0262,2006.0,-0.0224,-0.084,1266725.1405932726,0.0386,-0.1036,255,0.0241,0.0282,0.1383928571428571,0.0218,,0,wa
964,2018-07-01,53057,Skagit,497000.0,0.0464,0.2425,403,0.0661,-0.0584,52.5,0.1931818181818181,0.2209302325581394,228,0.2667,0.0179,40,-0.4737,9.0,148,-0.0263,0.1212,154,-0.172,13.0,235.8842748455849,0.0363,0.1553,2140.5,0.0125,0.0421,663892.6928938963,0.0016,0.1222,557,-0.0124,0.2688,0.3821339950372208,-0.1099,0.3564,1,wa
965,2018-07-01,53059,Skamania,459000.0,-0.0232,0.3152,38,0.1875,1.375,65.5,0.0916666666666665,0.0076923076923076,12,0.5,0.0,0,,,8,1.0,1.0,1,-0.5,0.0,243.38641318744016,0.0007,0.1772,2245.0,0.0,0.4465,661321.4583333333,-0.0506,0.3695,39,0.1471,1.4375,0.0263157894736842,-0.0362,0.0263,1,wa
